Solar flux (W/m2/micron) vs wavel (microns)  old ASTM2.dat = add 1/4,1/2,3/4 points 6785 pts for interp ASTM  Standard Solar  www.astm.org  w(microns), F(W/m2/micron)
  790    0.3167     6.684E+02
  791    0.3170     7.035E+02
  792    0.3173     7.387E+02
  793    0.3175     7.739E+02
  794    0.3177     7.466E+02
  795    0.3180     7.194E+02
  796    0.3183     6.921E+02
  797    0.3185     6.649E+02
  798    0.3187     6.763E+02
  799    0.3190     6.877E+02
  800    0.3193     6.991E+02
  801    0.3195     7.105E+02
  802    0.3197     7.341E+02
  803    0.3200     7.578E+02
  804    0.3203     7.815E+02
  805    0.3205     8.051E+02
  806    0.3207     7.787E+02
  807    0.3210     7.523E+02
  808    0.3213     7.259E+02
  809    0.3215     6.995E+02
  810    0.3217     6.968E+02
  811    0.3220     6.940E+02
  812    0.3223     6.913E+02
  813    0.3225     6.886E+02
  814    0.3227     6.818E+02
  815    0.3230     6.750E+02
  816    0.3233     6.681E+02
  817    0.3235     6.613E+02
  818    0.3237     6.862E+02
  819    0.3240     7.110E+02
  820    0.3243     7.359E+02
  821    0.3245     7.608E+02
  822    0.3247     7.895E+02
  823    0.3250     8.183E+02
  824    0.3253     8.470E+02
  825    0.3255     8.758E+02
  826    0.3257     9.017E+02
  827    0.3260     9.276E+02
  828    0.3263     9.536E+02
  829    0.3265     9.795E+02
  830    0.3267     9.728E+02
  831    0.3270     9.661E+02
  832    0.3273     9.594E+02
  833    0.3275     9.527E+02
  834    0.3277     9.439E+02
  835    0.3280     9.352E+02
  836    0.3283     9.264E+02
  837    0.3285     9.176E+02
  838    0.3287     9.535E+02
  839    0.3290     9.893E+02
  840    0.3293     1.025E+03
  841    0.3295     1.061E+03
  842    0.3297     1.050E+03
  843    0.3300     1.038E+03
  844    0.3303     1.027E+03
  845    0.3305     1.016E+03
  846    0.3307     1.003E+03
  847    0.3310     9.909E+02
  848    0.3313     9.783E+02
  849    0.3315     9.657E+02
  850    0.3317     9.630E+02
  851    0.3320     9.603E+02
  852    0.3323     9.576E+02
  853    0.3325     9.549E+02
  854    0.3327     9.466E+02
  855    0.3330     9.382E+02
  856    0.3333     9.299E+02
  857    0.3335     9.216E+02
  858    0.3337     9.309E+02
  859    0.3340     9.402E+02
  860    0.3343     9.496E+02
  861    0.3345     9.589E+02
  862    0.3347     9.550E+02
  863    0.3350     9.511E+02
  864    0.3353     9.473E+02
  865    0.3355     9.434E+02
  866    0.3357     9.099E+02
  867    0.3360     8.765E+02
  868    0.3363     8.430E+02
  869    0.3365     8.095E+02
  870    0.3367     8.176E+02
  871    0.3370     8.256E+02
  872    0.3373     8.337E+02
  873    0.3375     8.418E+02
  874    0.3377     8.617E+02
  875    0.3380     8.816E+02
  876    0.3383     9.016E+02
  877    0.3385     9.215E+02
  878    0.3387     9.306E+02
  879    0.3390     9.398E+02
  880    0.3393     9.490E+02
  881    0.3395     9.581E+02
  882    0.3397     9.703E+02
  883    0.3400     9.825E+02
  884    0.3403     9.948E+02
  885    0.3405     1.007E+03
  886    0.3407     9.862E+02
  887    0.3410     9.654E+02
  888    0.3413     9.446E+02
  889    0.3415     9.238E+02
  890    0.3417     9.411E+02
  891    0.3420     9.584E+02
  892    0.3423     9.757E+02
  893    0.3425     9.930E+02
  894    0.3427     9.824E+02
  895    0.3430     9.718E+02
  896    0.3433     9.612E+02
  897    0.3435     9.506E+02
  898    0.3438     9.119E+02
  899    0.3440     8.732E+02
  900    0.3443     8.344E+02
  901    0.3445     7.957E+02
  902    0.3448     8.316E+02
